node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,postura,postura_etiqueta,postura_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
T49_P3,posicion,"Critica/ataque: pagar, dinero, impuesto, deber",Corrupcion,1.0,Corrupcion | Delitos,negativa,-0.4005,critica_oposicion,Crítica/oposición,-0.4005,131.0,306.0,437.0
A1,cuenta,Twitter::bpinspiracion,Vialidad,0.9208,Vialidad,positiva,0.8333,apoyo_defensa,Apoyo/defensa,0.8333,22.0,2.0,25.0
A2,cuenta,YouTube::@Cguachavez,Prevencion,0.9474,Prevencion | Morena | Alumbrado,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,13.0,0.0,13.0
A3,cuenta,YouTube::@nubiafranco-li1vy,Prevencion,0.9474,Prevencion | Morena,positiva,0.76,apoyo_defensa,Apoyo/defensa,0.76,22.0,3.0,25.0
A4,cuenta,YouTube::@Pasita-xr2mp,,0.0,,positiva,0.5238,apoyo_defensa,Apoyo/defensa,0.5238,16.0,5.0,21.0
A5,cuenta,YouTube::@IrmaGomez-h3d,Morena,1.0,Morena | Vialidad,positiva,0.7692,apoyo_defensa,Apoyo/defensa,0.7692,23.0,3.0,29.0
A6,cuenta,YouTube::@zoilazuniga4154,Morena,1.0,Morena,positiva,0.8,apoyo_defensa,Apoyo/defensa,0.8,9.0,1.0,11.0
A7,cuenta,YouTube::@EmilioLozano-gc4yq,Morena,1.0,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,20.0,0.0,28.0
A8,cuenta,YouTube::@angelicamoran-mu7li,Morena,1.0,Morena,positiva,0.7143,apoyo_defensa,Apoyo/defensa,0.7143,12.0,2.0,16.0
A9,cuenta,YouTube::@ernestogomez1163,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,13.0,0.0,13.0
A10,cuenta,YouTube::@isabellaperez6269,Corrupcion,1.0,Corrupcion | Americo | Delitos,positiva,0.625,apoyo_defensa,Apoyo/defensa,0.625,13.0,3.0,17.0
A11,cuenta,YouTube::@gregorioalvarez4200,Delitos,0.9535,Delitos | Corrupcion,positiva,0.6667,apoyo_defensa,Apoyo/defensa,0.6667,10.0,2.0,15.0
A12,cuenta,YouTube::@labellamichelle3056,,0.0,,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,6.0,3.0,9.0
A13,cuenta,YouTube::@lindazavalameneses8981,,0.0,,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,4.0,1.0,5.0
A14,cuenta,YouTube::@ginochhernandez9617,Morena,1.0,Morena | Obras,positiva,0.7143,apoyo_defensa,Apoyo/defensa,0.7143,6.0,1.0,10.0
A15,cuenta,YouTube::@Smoothly.acoustic,Alumbrado,0.9984,Alumbrado,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,8.0,0.0,9.0
A16,cuenta,YouTube::@celestebarretopalacios4469,,0.0,,positiva,0.4,apoyo_defensa,Apoyo/defensa,0.4,7.0,3.0,10.0
A17,cuenta,YouTube::@juanitaaguilar5763,Morena,1.0,Morena,positiva,0.875,apoyo_defensa,Apoyo/defensa,0.875,15.0,1.0,18.0
A18,cuenta,YouTube::@welcometorosaritob.c.5489,,0.0,,positiva,0.75,apoyo_defensa,Apoyo/defensa,0.75,7.0,1.0,8.0
A19,cuenta,Twitter::WAHM28,,0.0,,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,84.0,21.0,105.0
A20,cuenta,Twitter::erasmoglz,Obras,1.0,Obras | Americo | Prevencion | Morena | Alumbrado | Agua,positiva,0.7959,apoyo_defensa,Apoyo/defensa,0.7959,44.0,5.0,66.0
A21,cuenta,Facebook::Delicias Mamam,Obras,1.0,Obras | Morena | Prevencion | Basura,positiva,0.8438,apoyo_defensa,Apoyo/defensa,0.8438,59.0,5.0,75.0
A22,cuenta,Facebook::Karime Cámara Chaín,Americo,0.9807,Americo | Obras | Morena,positiva,0.6667,apoyo_defensa,Apoyo/defensa,0.6667,20.0,4.0,31.0
A23,cuenta,Facebook::Irma Bustos,Americo,0.9807,Americo | Obras | Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,36.0,0.0,41.0
A24,cuenta,Facebook::Veronica Huerta,Obras,1.0,Obras | Morena | Americo | Prevencion | Basura,positiva,0.7692,apoyo_defensa,Apoyo/defensa,0.7692,23.0,3.0,30.0
A25,cuenta,YouTube::@LeslyQuirozSolis,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,9.0,0.0,9.0
A26,cuenta,Facebook::Alex Moxa,Obras,0.5054,Obras,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,14.0,0.0,14.0
A27,cuenta,Twitter::tv_monica,Obras,1.0,Obras,positiva,0.75,apoyo_defensa,Apoyo/defensa,0.75,21.0,3.0,27.0
A28,cuenta,Twitter::JorgeRoHe,Prevencion,0.8091,Prevencion,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,21.0,7.0,29.0
A29,cuenta,YouTube::@aliciaricalde9623,Morena,0.9435,Morena | Obras | Prevencion,positiva,0.3077,apoyo_defensa,Apoyo/defensa,0.3077,17.0,9.0,29.0
A30,cuenta,Facebook::Guillermo Paez Treviño,,0.0,,positiva,0.75,apoyo_defensa,Apoyo/defensa,0.75,7.0,1.0,8.0
A31,cuenta,Twitter::@JMMartinezPiva,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,13.0,0.0,13.0
A32,cuenta,Facebook::Arturo Garibay,Morena,1.0,Morena | Obras | Basura,positiva,0.7778,apoyo_defensa,Apoyo/defensa,0.7778,16.0,2.0,20.0
A33,cuenta,YouTube::@ceciliasanchez6042,Morena,0.9112,Morena | Prevencion | Vialidad | Obras,positiva,0.5556,apoyo_defensa,Apoyo/defensa,0.5556,21.0,6.0,30.0
A34,cuenta,Facebook::Irma Mandujano Ramos,Morena,1.0,Morena | Obras,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,14.0,0.0,15.0
A35,cuenta,Facebook::Sujei Perez Martinez,Obras,0.9367,Obras,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,16.0,4.0,20.0
A36,cuenta,Twitter::@olgapsosa,Americo,0.9807,Americo | Obras,positiva,0.5385,apoyo_defensa,Apoyo/defensa,0.5385,10.0,3.0,16.0
A37,cuenta,Twitter::@CVDR_TampicoIPN,Prevencion,1.0,Prevencion | Delitos | Obras | Corrupcion | Morena,positiva,0.4444,apoyo_defensa,Apoyo/defensa,0.4444,26.0,10.0,47.0
A38,cuenta,Twitter::monissimatly,Alumbrado,0.9984,Alumbrado,positiva,0.7931,apoyo_defensa,Apoyo/defensa,0.7931,26.0,3.0,30.0
A39,cuenta,YouTube::@yovanimonterrosas7576,,0.0,,positiva,0.7705,apoyo_defensa,Apoyo/defensa,0.7705,54.0,7.0,61.0
A40,cuenta,Twitter::tacipuerca,Alumbrado,0.9984,Alumbrado | Vialidad,mixta,-0.0909,mixta_disputa,Mixta/disputa,-0.0909,5.0,6.0,13.0
A41,cuenta,Twitter::@leowmtz,Basura,1.0,Basura | Americo,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,8.0,6.0,18.0
A42,cuenta,YouTube::@margaritaaguilar9865,,0.0,,positiva,0.8889,apoyo_defensa,Apoyo/defensa,0.8889,17.0,1.0,18.0
A43,cuenta,Twitter::JeanineAnez,,0.0,,positiva,0.7,apoyo_defensa,Apoyo/defensa,0.7,17.0,3.0,20.0
A44,cuenta,Twitter::LindaGalvan,Alumbrado,0.9984,Alumbrado | Prevencion,positiva,0.7273,apoyo_defensa,Apoyo/defensa,0.7273,19.0,3.0,24.0
A45,cuenta,YouTube::@teresacruzlopez8068,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0
A46,cuenta,YouTube::@josehernandez-db7nx,Morena,1.0,Morena | Prevencion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,9.0,0.0,18.0
A47,cuenta,Twitter::TamyQueeen,,0.0,,positiva,0.6923,apoyo_defensa,Apoyo/defensa,0.6923,11.0,2.0,13.0
A48,cuenta,YouTube::@GüeritaJalisciense5520,Morena,0.8455,Morena,positiva,0.6364,apoyo_defensa,Apoyo/defensa,0.6364,9.0,2.0,13.0
A49,cuenta,YouTube::@RosaBalderrama-sv6nd,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,3.0,0.0,3.0
A50,cuenta,YouTube::@cristinarosso7255,Obras,0.6591,Obras,positiva,0.8333,apoyo_defensa,Apoyo/defensa,0.8333,22.0,2.0,24.0
A51,cuenta,YouTube::@lourdesdavila63,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,5.0,0.0,5.0
A52,cuenta,Twitter::PaniniMangaMx,Delitos,0.9338,Delitos | Alumbrado,positiva,0.2857,apoyo_defensa,Apoyo/defensa,0.2857,9.0,5.0,16.0
A53,cuenta,Twitter::tapiachiqui,,0.0,,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,12.0,4.0,16.0
A54,cuenta,Twitter::Honorio50174762,,0.0,,positiva,0.913,apoyo_defensa,Apoyo/defensa,0.913,22.0,1.0,23.0
A55,cuenta,Twitter::desaparecidaorg,Delitos,0.7514,Delitos | Morena | Prevencion | Corrupcion | Basura,negativa,-0.3469,critica_oposicion,Crítica/oposición,-0.3469,16.0,33.0,69.0
A56,cuenta,Twitter::1MarkachorrAmoR,Obras,0.9023,Obras,positiva,0.4444,apoyo_defensa,Apoyo/defensa,0.4444,13.0,5.0,18.0
A57,cuenta,Twitter::sanisidro2025,,0.0,,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,9.0
A58,cuenta,Twitter::juanrallo,Basura,0.7711,Basura,negativa,-0.75,critica_oposicion,Crítica/oposición,-0.75,1.0,7.0,8.0
A59,cuenta,YouTube::@SamuelZavala-vz3os,,0.0,,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,5.0,2.0,7.0
A60,cuenta,Twitter::PadreIsrael,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,2.0
A61,cuenta,YouTube::@tiaulavirtual1,Corrupcion,0.9123,Corrupcion | Morena,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,6.0
A62,cuenta,Twitter::NieveJuancito,Obras,0.7966,Obras,negativa,-0.5556,critica_oposicion,Crítica/oposición,-0.5556,2.0,7.0,9.0
A63,cuenta,Twitter::MiguelCalabria3,Alumbrado,0.9984,Alumbrado | Obras,mixta,-0.1111,mixta_disputa,Mixta/disputa,-0.1111,4.0,5.0,10.0
A64,cuenta,Twitter::@PamanesRec30169,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0
A65,cuenta,Twitter::@DisplayNoticias,Americo,1.0,Americo | Obras,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,5.0
A66,cuenta,Facebook::Ernesto Lugo,Obras,0.8917,Obras | Basura | Prevencion,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,6.0,2.0,9.0
A67,cuenta,Twitter::tctelevision,Delitos,0.7636,Delitos | Corrupcion,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A68,cuenta,YouTube::@KarenlilianaSantamariaberrum,Delitos,0.9905,Delitos | Prevencion | Vialidad | Corrupcion,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,7.0
A69,cuenta,YouTube::@Farm090,Delitos,0.7438,Delitos,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,3.0
A70,cuenta,YouTube::@Mina_0936,Obras,0.9944,Obras,positiva,0.7778,apoyo_defensa,Apoyo/defensa,0.7778,8.0,1.0,10.0
A71,cuenta,YouTube::@fresaofi,Delitos,0.7438,Delitos | Corrupcion | Prevencion,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,12.0
A72,cuenta,YouTube::@joseguzman24,Delitos,0.9905,Delitos | Vialidad | Corrupcion,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,8.0
A73,cuenta,Twitter::Carlos543518412,Basura,1.0,Basura,mixta,-0.1111,mixta_disputa,Mixta/disputa,-0.1111,8.0,10.0,21.0
A74,cuenta,Twitter::Caracemar,Basura,1.0,Basura | Morena | Delitos | Corrupcion | Prevencion,negativa,-0.5238,critica_oposicion,Crítica/oposición,-0.5238,5.0,16.0,28.0
A75,cuenta,Twitter::RocioGo29338035,Basura,1.0,Basura | Vialidad,negativa,-0.6667,critica_oposicion,Crítica/oposición,-0.6667,1.0,5.0,8.0
A76,cuenta,Facebook::Paris Sodi Ramos,Basura,1.0,Basura | Vialidad | Prevencion,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,6.0,6.0,15.0
A77,cuenta,Twitter::leowmtz,Basura,1.0,Basura,negativa,-0.4286,critica_oposicion,Crítica/oposición,-0.4286,2.0,5.0,10.0
A78,cuenta,Twitter::@mncgrp,Basura,1.0,Basura,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,7.0
A79,cuenta,Twitter::@nietzsche667,Basura,1.0,Basura,positiva,0.5556,apoyo_defensa,Apoyo/defensa,0.5556,7.0,2.0,12.0
A80,cuenta,Facebook::Russel Tomander Fernan,Basura,1.0,Basura | Vialidad,negativa,-0.25,critica_oposicion,Crítica/oposición,-0.25,3.0,5.0,11.0
A81,cuenta,Twitter::marie_mariscal,Basura,1.0,Basura,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,4.0,6.0,12.0
A82,cuenta,Twitter::@MCastil91377106,Basura,1.0,Basura | Vialidad,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,6.0
A83,cuenta,Twitter::mosko21,Basura,1.0,Basura,positiva,0.25,apoyo_defensa,Apoyo/defensa,0.25,5.0,3.0,10.0
A84,cuenta,Facebook::Jorge Tapia,Basura,1.0,Basura,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A85,cuenta,Twitter::Juan49908609,Basura,1.0,Basura,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,4.0,1.0,6.0
A86,cuenta,Twitter::CarmeloArteag20,Basura,1.0,Basura,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,5.0
A87,cuenta,Twitter::@jucasa2082,Basura,1.0,Basura,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,4.0
A88,cuenta,Twitter::@MiguelA26114537,Basura,1.0,Basura,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,6.0
A89,cuenta,Twitter::huesos44,Basura,1.0,Basura,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,6.0
A90,cuenta,Twitter::carlosraul70,Basura,1.0,Basura,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,5.0
A91,cuenta,Twitter::CNPC_MX,Prevencion,1.0,Prevencion | Vialidad | Obras | Agua | Americo | Morena | Basura | Alumbrado | Delitos,mixta,0.1176,mixta_disputa,Mixta/disputa,0.1176,19.0,15.0,69.0
A92,cuenta,Twitter::MeteoroTamps,Agua,1.0,Agua,mixta,-0.0667,mixta_disputa,Mixta/disputa,-0.0667,7.0,8.0,19.0
A93,cuenta,YouTube::@WarLockS1984,,0.0,,positiva,0.8571,apoyo_defensa,Apoyo/defensa,0.8571,13.0,1.0,14.0
A94,cuenta,YouTube::@v.maz67,Morena,1.0,Morena | Obras,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,15.0,5.0,19.0
A95,cuenta,YouTube::@grupopapeleromoreno4460,Obras,0.9464,Obras | Prevencion | Delitos,positiva,0.4,apoyo_defensa,Apoyo/defensa,0.4,7.0,3.0,14.0
A96,cuenta,YouTube::@Hamel903,Prevencion,0.8979,Prevencion | Delitos | Corrupcion,positiva,0.2727,apoyo_defensa,Apoyo/defensa,0.2727,7.0,4.0,17.0
A97,cuenta,Twitter::monicarecalded,Delitos,1.0,Delitos | Obras | Corrupcion,positiva,0.8182,apoyo_defensa,Apoyo/defensa,0.8182,10.0,1.0,15.0
A98,cuenta,YouTube::@juanjosemiranda7409,Obras,0.9367,Obras | Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,10.0,5.0,15.0
A99,cuenta,YouTube::@JoseIgnacioCastaneda-ij6lc,Vialidad,1.0,Vialidad | Obras,positiva,0.25,apoyo_defensa,Apoyo/defensa,0.25,5.0,3.0,10.0
A100,cuenta,Facebook::Dirección de Protección Civil Tampico,Prevencion,0.9474,Prevencion | Vialidad | Americo,positiva,0.8182,apoyo_defensa,Apoyo/defensa,0.8182,10.0,1.0,14.0
A101,cuenta,YouTube::@flf2476,Corrupcion,0.8998,Corrupcion | Morena | Obras,positiva,0.4,apoyo_defensa,Apoyo/defensa,0.4,7.0,3.0,14.0
A102,cuenta,YouTube::@graamae,Vialidad,0.9325,Vialidad | Obras,mixta,-0.1667,mixta_disputa,Mixta/disputa,-0.1667,5.0,7.0,14.0
A103,cuenta,YouTube::@alvaromurguia6297,Prevencion,0.9215,Prevencion | Corrupcion | Delitos | Morena,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,3.0,3.0,12.0
A104,cuenta,Twitter::FuriaNegra77,Prevencion,1.0,Prevencion | Vialidad | Obras | Corrupcion | Delitos,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,2.0,4.0,12.0
A105,cuenta,YouTube::@anicetotorres8268,Prevencion,0.8444,Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,2.0,1.0,4.0
A106,cuenta,YouTube::@ciroantoniolima5272,Alumbrado,0.9132,Alumbrado,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A107,cuenta,Twitter::promoredtv,Prevencion,0.9474,Prevencion | Delitos | Obras,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,7.0
A108,cuenta,Twitter::SivarNewsSV,Vialidad,0.9944,Vialidad | Obras | Delitos | Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,14.0
A109,cuenta,Twitter::MrElDiablo8,Prevencion,0.8979,Prevencion | Vialidad | Delitos | Obras | Basura,negativa,-0.5714,critica_oposicion,Crítica/oposición,-0.5714,3.0,11.0,22.0
A110,cuenta,Facebook::Sergio Javier Solbes Marin,Americo,0.9807,Americo | Obras,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,12.0,3.0,17.0
A111,cuenta,YouTube::@loncho5079,Corrupcion,0.8998,Corrupcion | Basura | Vialidad,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,6.0,3.0,12.0
A112,cuenta,YouTube::@javierchavarria5268,Vialidad,0.8683,Vialidad | Obras | Prevencion,negativa,-0.4286,critica_oposicion,Crítica/oposición,-0.4286,2.0,5.0,9.0
A113,cuenta,YouTube::@infrarrockradiopodcast1580,Vialidad,0.9494,Vialidad | Prevencion,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,4.0,8.0,13.0
A114,cuenta,YouTube::@tuantidotomortal79,Corrupcion,0.945,Corrupcion | Delitos | Prevencion,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,11.0
A115,cuenta,YouTube::@CheninRTaba,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0
A116,cuenta,YouTube::@luzmalaraurbina6324,,0.0,,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,3.0,1.0,4.0
A117,cuenta,YouTube::@VianeyGonzález-u6q,,0.0,,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,5.0,2.0,7.0
A118,cuenta,YouTube::@aidamanriquegarzon5339,Morena,0.8746,Morena,mixta,0.0909,mixta_disputa,Mixta/disputa,0.0909,6.0,5.0,12.0
A119,cuenta,YouTube::@OscarOlvera-w7h,Prevencion,0.8979,Prevencion,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,2.0,4.0,7.0
A120,cuenta,YouTube::@MariaTorres-yn5xn,Prevencion,1.0,Prevencion | Morena | Basura,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,11.0,0.0,14.0
A121,cuenta,YouTube::@mar_camila1717,Morena,0.9435,Morena | Corrupcion,positiva,0.2727,apoyo_defensa,Apoyo/defensa,0.2727,14.0,8.0,22.0
A122,cuenta,YouTube::@gustavoadolfomontealegreor687,Prevencion,0.8979,Prevencion,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,6.0
A123,cuenta,YouTube::@juanl.4400,,0.0,,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,5.0,2.0,7.0
A124,cuenta,YouTube::@susunatapia8941,Vialidad,0.9944,Vialidad | Delitos,negativa,-0.4286,critica_oposicion,Crítica/oposición,-0.4286,2.0,5.0,9.0
A125,cuenta,YouTube::@zared5743,Vialidad,0.7171,Vialidad,mixta,-0.1429,mixta_disputa,Mixta/disputa,-0.1429,3.0,4.0,8.0
A126,cuenta,YouTube::@victormanuelavalosuzeta2702,,0.0,,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A127,cuenta,Twitter::TortilleriasA,Basura,0.2554,Basura,positiva,0.5814,apoyo_defensa,Apoyo/defensa,0.5814,68.0,18.0,82.0
A128,cuenta,YouTube::@carlosmtz721,Obras,0.6577,Obras,mixta,-0.0909,mixta_disputa,Mixta/disputa,-0.0909,5.0,6.0,11.0
A129,cuenta,Twitter::@rosana_guerra,Prevencion,0.8894,Prevencion | Alumbrado | Vialidad | Corrupcion | Delitos,mixta,0.0909,mixta_disputa,Mixta/disputa,0.0909,12.0,10.0,24.0
A130,cuenta,Twitter::mamicosofficial,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0
A131,cuenta,Twitter::@jgutierrrezvega,,0.0,,positiva,0.75,apoyo_defensa,Apoyo/defensa,0.75,14.0,2.0,16.0
A132,cuenta,Twitter::@esperiodismomx,Prevencion,0.9157,Prevencion | Vialidad | Agua | Corrupcion | Obras | Basura,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,3.0,6.0,13.0
A133,cuenta,Twitter::@PSierranorte,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0
A134,cuenta,YouTube::@arnoldoMoralesdiaz,Morena,1.0,Morena | Corrupcion | Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,10.0
A135,cuenta,YouTube::@zaxxon1381,Corrupcion,1.0,Corrupcion | Obras | Prevencion | Morena | Basura | Delitos,mixta,-0.1667,mixta_disputa,Mixta/disputa,-0.1667,5.0,7.0,16.0
A136,cuenta,YouTube::@jockerkill07,,0.0,,positiva,0.5556,apoyo_defensa,Apoyo/defensa,0.5556,7.0,2.0,9.0
A137,cuenta,YouTube::@juanmiguelpalacioesteban5591,,0.0,,negativa,-0.25,critica_oposicion,Crítica/oposición,-0.25,3.0,5.0,8.0
A138,cuenta,Twitter::OscarMalibran,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0
A139,cuenta,YouTube::@georgetterd2014,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,3.0,3.0,6.0
A140,cuenta,Twitter::@thinkingkou,Basura,0.677,Basura,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A141,cuenta,Twitter::@alfonsopmedina,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0
A142,cuenta,Twitter::Vitico_Yonaikel,,0.0,,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,5.0
A143,cuenta,Twitter::TecateEmblema,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,2.0
A144,cuenta,Facebook::Lupita Ortiz Casanova,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0
A145,cuenta,Twitter::@rhernandezdavid,Americo,1.0,Americo | Obras | Delitos,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,9.0
A146,cuenta,YouTube::@sandraluzvalenzuela9385,,0.0,,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,9.0
A147,cuenta,Twitter::RedTampico,Obras,0.782,Obras,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A148,cuenta,YouTube::@MarthaAliciaMaldonadoGarcía,,0.0,,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,6.0
A149,cuenta,Twitter::ladycrocs,Prevencion,0.8136,Prevencion | Obras,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,9.0
A150,cuenta,YouTube::@josefinaruiz7669,Basura,0.7192,Basura,negativa,-0.2727,critica_oposicion,Crítica/oposición,-0.2727,4.0,7.0,12.0
A151,cuenta,YouTube::@PulsoPolíticoMX-l4e,Americo,0.9252,Americo | Prevencion,positiva,0.4545,apoyo_defensa,Apoyo/defensa,0.4545,8.0,3.0,13.0
A152,cuenta,YouTube::@joseantoniogarciahernandez9212,Americo,1.0,Americo,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,5.0
A153,cuenta,Twitter::@defensoriaifdp,Delitos,1.0,Delitos | Obras,positiva,0.25,apoyo_defensa,Apoyo/defensa,0.25,5.0,3.0,9.0
A154,cuenta,Twitter::ximenamuve,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0
A155,cuenta,YouTube::@RigobertoGarcia-pq6lg,,0.0,,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,3.0,1.0,4.0
A156,cuenta,YouTube::@alonso3089,Obras,0.8917,Obras | Corrupcion,negativa,-0.25,critica_oposicion,Crítica/oposición,-0.25,3.0,5.0,10.0
A157,cuenta,YouTube::@franciscojmo5731,Prevencion,0.8894,Prevencion | Vialidad,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,6.0
A158,cuenta,YouTube::@marcourzuasanchez-q1u,Vialidad,1.0,Vialidad | Delitos | Prevencion,negativa,-0.5714,critica_oposicion,Crítica/oposición,-0.5714,3.0,11.0,24.0
A159,cuenta,Twitter::DenunciasAntio2,Corrupcion,0.8746,Corrupcion,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,4.0,4.0,8.0
A160,cuenta,YouTube::@GuadalupeSanchez-gp1sw,Obras,0.8319,Obras,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,4.0
A161,cuenta,YouTube::@RinaLeonor,Morena,0.9435,Morena | Corrupcion,positiva,0.4667,apoyo_defensa,Apoyo/defensa,0.4667,22.0,8.0,30.0
A162,cuenta,YouTube::@ernestinalopez9528,Corrupcion,0.9123,Corrupcion | Prevencion | Obras,negativa,-0.4118,critica_oposicion,Crítica/oposición,-0.4118,5.0,12.0,18.0
A163,cuenta,Twitter::@GPL59323899,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,6.0
A164,cuenta,YouTube::@lapuertadeenmedio3377,Delitos,0.8977,Delitos,mixta,-0.1429,mixta_disputa,Mixta/disputa,-0.1429,3.0,4.0,8.0
