contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Medios|https://www.milenio.com/policia/detienen-personas-armas-cargadores-ocultos-bocinas,Medios,1,98,persona detener elemento fiscalia general republica fgr carretera ciudad haberles localizar arma fuego cargador oculto cabina batea interior bocina portatil detenido originario veracruz denuncia anonimo autoridad lograr detener persona originario veracruz altura kilometro municipio gonzalez concurrido carretera equipo sonido mantener interior arma cartucho inspeccion vehiculo viajar asegurar arma fuego cargador localizado oculto cabina batea interior bocina portatil persona detenido vehiculo armamento asegurado disposicion ministerio publico federal continuar investigacion determinar probable relacion delictivo denunciar forma anonimo fgr fgr red social senalar constantemente participacion ciudadania fundamental prevenir combatir delito exhortar comunidad detectar situacion sospechoso denuncien forma anonimo caso emergencia jetl
TikTok|https://www.tiktok.com/@tamaulipashabla,TikTok,1,15,tamaulipas sheinbaum pardo deslindar caso dafne pasar pelota gobierno tamaulipas encabezado villarreal elmante tampico cdmadero
YouTube|https://www.youtube.com/watch?v=ttl3x5Bq51c,YouTube,19,343,fin invertir infraestructura mexico vivar clic noticia julio cruce interoceanico exito llegar unidos pasar corredor istmo ano abrir publico museo teotihuacan recuperar pieza arqueologico concluir fase modernizacion metro cetram universidad preparar fase mes terminar listo tren carga tren maya quintana roo grande rio contaminado limpiar recuperar mexico historico pasar corredor interoceanico mil vehiculo hyundai tren ano avance obra historico pasar corredor interoceanico mil vehiculo claro hospital medicina puro cortina humo asar hospital gente humanista privado gratis hospital feicidades mexico atender persona escribir mision medico enfermera personal administrativo operativo felicidades practicamente destruido sistema hospitalario chingar cabron ladron prian deberiar carcel pais robar avance gigantesco peor seguir intencion volver dinero nacion parar banco extranjero preferible politico servicio ayuda pobre error garrafal preocupar abasto medicina desabasto medicamento deber denunciar venta ilegal medicamento robar vender calle denuncier corrupto entender construir hospital existente innumerable deficiencia instalacion servicio ofrecer opinion construccion deber ocurrir hospital pais ojala surtir medicamento servir medicamento resuelir desabasto ojala tomar entrada redondel unidos pequeno pesimos espacio estacionamiento casa permitir estacionar auto cubeta piedra franelero robar auto pagar rayar auto elevador seguro plaza aragon elevador paciente cuarto vivir claudia sheimbaun presidenta mexico claro vivir amlo presidente mexico ano oposicion ardar duelar viva amlo servir moderno medicamento gratis aparato estudio particular morir familiar ultrasonido laboratorio tomografia particular oxigeno deber comprar oxigeno caso tulancingo tepeapulco hidalgo falta cuautepec hinojosa hidalgo gratis discapacitado adulto deber personal titulado hijo sufrir infarto cerebro estupido doctor nadama veian presion infarto final nadama idiots nifedipino aspirina baboso bajar rapido chingado pasar doctor servir deber servicio supervisado doctor experiencia servir controlar diabetes mama derrame caminar necesitar oxigeno vida alta dia hermana caminar oxigeno neurologa chafa tulancingo quito presion estupido nuera comprar checar presion tenia propenso infarto porqueria doctor bienestar tulancingo valer vrg tia bajar azucar fallecer primo casa tenia subir fallecer necesidad espacio hospitalario partar millon mexicano derecho establecido mirar pais grandeza posibilidad actual regimen planeacion construccion inmueble gracia seguro utilizar fortuna espacio atencion valer pena contribuir etapa productivo impuesto excelente gracias gracias presidenta equipo acompanar obra personal atender seguir amor esmero zona huehuetoca
Medios|https://www.milenio.com/estados/tormenta-tropical-bertha-provocara-lluvias-tamaulipas,Medios,1,117,resto tormenta tropical bertha provocar incremento temporal potencial lluvia diverso region tamaulipas noche jueves manana viernes informar coordinacion estatal proteccion civil acuerdo pronostico sistema tropical desplazar costa texas jueves debilitar gradualmente prever intensificacion adicional zona tamaulipas afectar tormenta tropical bertha centro ciclon impactar directamente tamaulipas dependencia estatal senalar remanente favorecer precipitacion fuerte frontera chica laredo guerrero mier miguel aleman camargo diaz ordaz zona norte llanos san fernando zona centro panorama proteccion civil recomendar poblacion informado fuente oficial atender indicacion autoridad caso condicion meteorologico cambiar tormenta tropical bertha tormenta tropical bertha formar golfo mexico avanzar costa texas esperar continuar jueves sistema mantener capacidad generar lluvia importante zona litoral golfo mexico unidos noreste pais autoridad meteorologico advertir bertha per
Twitter|https://x.com/CONCANACO/status/2080085533061943692,Twitter,2,64,medio vox populi noticias monica villarreal recibir octavio torre presidente confederacion camaras nacionales comercio tampico colaboracion permanente sector empresarial constituir pilar impulsar crecimiento economico lee nota completo oficina movil servytur llegar acercar tramite fiscal empresario emprendedor ciudadania general agil totalmente gratis inscripcion rfc generacion renovacion expedicion constancia situacion fiscal julio hora concanaco servytur balderas centro cuauhtemoc piso cupo limitado atencion unicamente registro previo registrate
YouTube|https://www.youtube.com/watch?v=MhqEdEbGyqk,YouTube,104,500,senora viggiano hombre sinverguenza delincuente cubrirse espalda caso ruffo revivieron conservadora orden gortari oculto gringos exito pueblo enganan cobra despreciabl avila gibran espurio autoritario prianista investigar persecucion bola victima cartel pgr saqueador traidor aquy persecucion sandiego ruffo cosa aceptar culpa bcse senado combustible mandar litro autorizar hablar leal pasar san lupe familia dia cargo pareja vivi carne injusticia enviar compa esperar perder senor culpable senador panista vuelta lopez beltran codigo magenta encontrar beltran mero fiscal pesos persecusion querer mexicano prianista vandalismo mexico excusa preso delincuente territorio senalado regir vara voto escuchar gana peorcito arturo avila pena ajeno ruffo dinero seguir mexico encarcelar huachicolero querer pri gente defender supuesto prueba culpable gente prian persecucion favor cual ideal tocar pan rata tocar lloris pripan ano enfrentar demostrar inocente evidencia lavado huachicol juicio consejero persecucion jajaja pena participante patetico burlar gente permitido sinverguenza presos politicos doler ste valla querer defender quacer darte maximo ernesto orden fundada motivadas investigacion documental grafico debido delincuente probado huachiculero mero narco persecucion narcomorena psnistas rufo tacuache berca salir puro chairo duda delincuente morena creer mentira bola parasito ratero corrupto pri pan corrupto causar payaso gordo takeichi gesto pamplina dejar prianmc paz corrupto babosada millon millon pruebas rey pan pri corrupto carcel pidar pueblo cinismo huachicolero rocha moya millon perseguir morena hachicol fiscal gobernador negocio huachicol gana irle ano creer olvidar terrorista narco morena entiendelo personaje investigar enjuiciar parejo verguenza salir unam hablar arturo bola mentiroso indefendible gobierno inepto ratero fuser callir prian wey rata morder intentser estarar morder nino compruebir culpable universidad grandisimo gibran dejar ladrar presetar porcino naranja pagar prian claudia movimiento surgir narco enganchar final solicitud extradicion peso ernesto prian mexicano huachicolero huachicolero carolina resultar reves ustedes marco patria cabe gobierno cinicos gibran rufo chiste trillado moral pandejos gibrannuppsss izquierda titere pandillerismo senor parecer nino acabar enfrentar realidad empezar agredir violentar sacar lengua fuero acomodar debate repetir loro dictar rufo appel disfrutar guachicol tocar traidorcito botijon expresion gibran nono proteje vender rateros voto imbolucra pais partido robar petrolero pueblo faltar canalla marco tatuada xochilt amigo expiatorio arturo verguenza narcopartido prianista burbuja miserable maxima miserables creen mentales creen andres lopez obrador honestidad valiente tragamos voto rasguir lograra rufian tambo anaya calderon pendejo correcto enjuiciar puras payasadas rata quieren haga porqueria natalia filas puras mamadas mediocre rateros huachicoleros presos politicos ecuaces pueblo supremo preso respuesta claro acostumbrado mentir donde rocha moya inzunza escondido rufo habia nacido estubeir pina malandro juez chingar viejo rufo salir avisame verguenza peor mexico morenarco narcomorena realidad resultar hampon pri miserable andy lopez millonarios huachicol dificil porqueria quedarle viendo trama ordeno saco bodegas refiere pemex movio pemex gasolineras cara obrador jajar morenista cuanto bola robar democracia chamarra cacheton defiendar solito echar concecion transferencia triangular documento contrabar dema carolina lista hidrocarburo otorgado nieto diputados mes rocha calderon ano rocha moya mayo pais violiencia campos jaja perseguido coyote coyote esperar prianistas tierra grupo pasar puro indefendible callate lengua celebres prian nono car cree habla lastima yar podrido bonita llevaba lastima lastima siquiera argumento dictar criterio cabron
Twitter|https://x.com/Ancho72/status/2080109981999706204,Twitter,1,20,fortalece economia roba casas casas colonias falta robar rata monica villarreal lacalde tampico fortalecer estrategia empresa local extender texas eeuu
Twitter|https://x.com/dect1608/status/2080104694311989340,Twitter,1,9,lacalde tampico fortalecer estrategia empresa local extender texas eeuu
Medios|https://oem.com.mx/elsoldetampico/local/misa-y-marcha-pacifica-en-honor-de-dafne-en-la-catedral-de-el-mante-piden-avance-en-las-investigaciones-31248720,Medios,1,27,localmiercoles julio misa marcha pacifico honor dafne catedral mante pedir avance investigacion alejandra quintos mama dafne nina ano victima feminicidio recibir muestra apoyo asistente iglesia mario cruces
Twitter|https://x.com/LetrasNews/status/2080109762839031965,Twitter,2,40,miedo alcaldesa tampico monica villarreal evitar considerar vivir presente enlace abogado danna yanina sostener representado participacion imputar senalar inconsistencia acusacion fiscalia general justicia adelantar interponer recurso legal correspondiente caso resolucion adverso audiencia cuyo continuacion programar hora enlace haz click imagen
