contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Facebook|https://www.facebook.com/reel/978098444865357/,Facebook,3,41,tarde reuni participante congreso gestion sector transformadora xiv reunion nacional jefes jefas sector educacion primaria visitar republica reconocer compromiso jefe sector espacio responsabilidad contribuir fortalecimiento educacion mexico liderazgo intercambio experiencia colaborativo gracias elegir tampico sede importante encuentro educacion transformacion excelente paty
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0P88P1FdJGHSSF1DicUeVZ9uLxDjh1C3UhH77UtWsiga1zyeBCQvrQxFv1btiQVknl,Facebook,3,66,gusto recibir tampico mujer hombre comprometido educacion pais tarde reuni participante congreso gestion sector transformadora xiv reunion nacional jefes jefas sector educacion primaria visitar republica alla academico reflexion formar importante encuentro llenar orgullo historia cultura calidez gente reconocer compromiso jefe sector espacio responsabilidad contribuir fortalecimiento educacion mexico liderazgo intercambio experiencia colaborativo gracias elegir tampico sede importante encuentro puerta abierto tampicovacontodo tampicotecuida bienvenido suave simpre gobierno genita
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid0PrwP4hUxBcbnuMbcMcpRQhQWhSqKWw7exj2v2XgKKm7eQC7TCLNNvGJwLRXh7wZ9l,Facebook,3,48,excelente grupo cuadrilla fuerte lograr grande resultado union presidenta municipal monica villarreal anaya mantener atencion constante espacio formar entorno cotidiano familia tampiquena cuidado cuadrilla seguir desarrollar labor mantenimiento pintura colonia morelos contribuir conservar condicion area comun espacio publico detalle construir ciudad monica villarreal tampico gob excelente monica gobernadora
YouTube|https://www.youtube.com/watch?v=znPjD0RNNgY,YouTube,2,13,recurso recaudado pueblo deuda adquirir ano ano futuro generacion pagar sacrificio viejo mentiros
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0JhA3GNjboutyirSKFxpMoYN8Dvi5hNDU9xByRCjwSL7Dg59ddBGm12Hrh54SGKxdl,Facebook,5,57,expo tampico resultados medio camino dialogos presidenta espacio creado compartir ciudadania avance resultado lograr mes distinto eje gobierno ejercicio cercano abierto oportunidad dialogar tampiqueno ocasion orientado sector salud accion impulsar beneficio ciudad escuchar peticion creer gobierno informar escucha mantener comunicacion directo gente tampicovacontodo tampicotecuida orgullosamente tampiqueno rojo amar tampico hermoso bendecir diosito persona corazon saludo grande resultado
Facebook|https://www.facebook.com/reel/1304839951802323/,Facebook,9,85,resultado programa sonrisas bienestar llenar alegria tampiquena tampiqueno recuperar salud bucal confianza calidad vida resultado medio camino dialogo presidenta escuchar mano testimonio tampiquena beneficiar programa transformar vida espacio permitir dialogar informar seguir construir accion ciudad necesitar tampicovacontodo tampicotecuida bonito video testimonio gratitud gracias programa saludos cordial dra tinoco contraten doctor titulado vil abuso esperar minimo compensacion alumno acercar salud poblacion programa sonrisas bienestar hablar gobierno cumplir derecho importante salud doctora tinoco gusto tinoco gustar ano saludo dra tinoco favorita dra tinoco saludos fuerte abrazo gustar
YouTube|https://www.youtube.com/watch?v=UPo6MgJQCEw,YouTube,45,226,recordar jalon pelo lady seguramente turbio zzzz tragar consejo invadir casa fea jajaja comer pagar renta sii vestimenta donde ganar dinero subir pagina contenido adulto aser sacar dinero asir clase contenido trabar red contenido exclusivo perjudique invado propiedad ajeno dinero patear alguien suelo weee pasar carinoso andir jodeir projimo dejar nombre favor seriesad erfansoltani puro gay reprimido puro gordo criticar dejen criticar vida dema pongansir estudiar falta ortografia seguro puro secundaria trunco comentar criticar mujer academicamente preferir facil llenar plataforma foto video cerebro vacio grande fraude historia mundial obra bernie madoff millon dolares fraude aml huachicol fiscal millon dolares ano justicia pasar gentuza invadir predio ajeno extranjero rayo horror inteligencia cosa sacar invasora felicidad duena lenio batres robar edificio vivir hijo juez ignorante ratero primo ocupar casa puerquesito obtener ingreso hermosa presentadoro invadir casa generar contenido genio tratar penar chica preferir camino facil honestidad dignidad transformacion invasora mujer vida galante internet progresar mujeres perfecto mujer hermosa gracias publicidad mmmmm empezo sacar teta miembro activo morena promocion gratuito comprar casa ojala vallar puteria facil invadir decente normal clase gente morena pedo aceptar diputada apellido navarro quedar espalda aplicar perfectamente ladyinvasora sitio tutorial invadir casa sencillo interesante varo famoso quesque contenido culpa mirar gente profesion chiste guapisima presentadora neta noticia importar gente chulisima pierdo noticia orale ladron mentalidad tiburon querer vivir dema pos onlyfans puro parasito querer esforzar
Twitter|https://x.com/RevistaDebateMX/status/2062729369907249589,Twitter,1,11,monica villarreal destacar avance salud bienestar comunidad medico tampico revistadebate nota
Twitter|https://x.com/VoxPopuliNoti/status/2062737033605333008,Twitter,1,18,comparte monica villarreal resultado avance administracion profesional salud alcaldesa presentar resultado clave bienestar salud comunidad medico tamaulipas tampico
Twitter|https://x.com/cdtamaulipas/status/2062746639639433489,Twitter,1,10,tampico puesto servicio salud desarrollo humano monica villarreal cronica digital
Twitter|https://x.com/Devesa_News/status/2062766014106898783,Twitter,2,32,seguir respetar reglamento transito vialidad conductor choca frente irresponsable motociclista juzgar hartas familia sur tamaulipas exasperadas seguidor enviar video agua salir sucio mal olor urge cambio comapa servicio pesimo tampico cdmadero altamira
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid036ZqnVz5n5oYUHYqLtHtABu9maZraT89qJT8Dr1cWC1yKHbP127t6zYbmCqSLoj1ml,Facebook,2,50,iniciativa temporada deber limpieza mes temporada lluvia avanzar canal pluvial cielo abierto colonia martock colonia trueba labor favorecer funcionamiento permitir libre material obstaculizar agua esfuerzo permanente presidenta municipal monica villarreal anaya continuar fortalecer accion orientado bienestar seguridad comunidad seguir atender espacio desempenar papel importante temporada lluvia monica villarreal tampico gob
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid02LLiRBisLYEQhd7esa3M9XkJEWyEcbYYE2bjz2o1i3egc7rjeYjRmBearfw18RGBbl,Facebook,1,27,seguridad importante guarda compartir numero emergencia actuar rapido cualquiera situacion requerir emergencias bomberos transito ext zona norte subestacion roma zona norte subestacion germinal cualquiera emergencia dudser comunicarte
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid02ox4ZpCubPAyjt26gXdSgCpBzrMgZYZymngh6qEgNv1yTrNZZFcDhRWvcEkFoKkBtl,Facebook,6,85,seguir fortalecer seguridad espacio publico reducir riesgo zona escurrimiento pluvial canal pluvial colonia paz instalacion perfil metalico robusto acero reforzado concreto hidraulico infraestructura disenado brindar proteccion contener obstaculo tamano contribuir prevencion accidente adecuado funcionamiento canal tampicovacontodo tampicotecuida accion beneficio ciudadania ano neta lograr objetivo detener coche alla donde please apoyar senalizacion gente horrible lastima perder coche arrastrar impactante familia dulce gonzalez gracias gobierno accion preventivo pro tam piqueno felicidades presidentar malo comentario tomar deber precaucion problema aque meter vallar manejar conciencia conductor pasar pasar culpa
Facebook|https://www.facebook.com/reel/1566804121835097/,Facebook,5,51,hablar resultado concreto gracias constante inicio administracion atender principal problematica salud publico municipio fecha cabo jornada descacharrizacion estrategia coordinacion secretaria salud distrito salud bienestar contribuir reduccion caso enfermedad transmitido mosquito tampicovacontodo tampicotecuida alcaldesa seguir principio presidente lincoln pueblo pueblo pueblo excelente labor alcaldesar atender problema excelente accion presidenta monico villareal tampico
Facebook|https://www.facebook.com/TampicoGob/videos/4331309033758048/,Facebook,5,17,entrega medalla merito ecologico merecido logro felicidad labor ecologia excelente labor felicidad felicidades edgardo jonathan honor amigo
Facebook|https://www.facebook.com/TampicoGob/videos/1505373671079361/,Facebook,1,21,entrega parque vehicular direccion eventos especiales direccion turismo secretaria general proteccion civil secretaria cultura secretaria obras publicas tesoreria agencia innovacion digital
Facebook|https://www.facebook.com/reel/2057828595155954/,Facebook,2,53,limpieza area verde colonia amanecer continuar avanzar permitir conservar espacio condicion presidenta municipal monica villarreal anaya mantener atencion constante accion favorecer entorno limpio ordenado agradable familia tampiquenas espacio atendido representar mejora disfrutar transitar diariamente tampico gob monica villarreal makito cortadora sear codo pobre gente puro azadon machete calor compra maquinaria limpien llerba rapido
Facebook|https://www.facebook.com/secretariadeculturatampico/posts/pfbid02JXmEsivpYE1F7kqtiqYV4sjWCEmd4EojZS7cUgfrcicPURtFDNyBdqccJHGhN47Kl,Facebook,1,50,semana invitar disfrutar arte reflexion convivencia distinto espacio ciudad bibliotecas municipales presentar documental tradicion laco distinto sed recibir jornada cultura paz promover convivencia participacion ciudadano musica danza continuar presente tradicional danza con banda municipal bailes populares espacio llenar vida tradicion espacio publico tampico consulta fecha horario banner secretariadecultura tampicovacontodo arteycultura
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid0FLerVRYzPAhJWywPVHeb1LaFNECpcVuVrnzwCde6yTGVv1yEZzGqDyg1TrWjRMDcl,Facebook,1,46,ciudad limpio construir dia atender necesidad comunidad reto surgar sector diariamente brindar atencion report ciudadano desarrollar recorrido programado recoleccion residuo via publico registrar acumulacion basura administracion monica villarreal anaya accion contribuir mantener espacio limpio ordenado digno familia tampiquenas calle atendido tampico querer monica villarreal tampico gob
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid02MqKQKCjWu6UzZ8R2k19ZKXRZag71TnZayFhrPEEvs1e9x5HvUAmwcti4T2Qk9GY4l,Facebook,1,50,prevencion comenzar casa fortalecer participacion viernes junio jornada integral limpieza combate dengue presente colonia cascajal accion descacharrizacion abatizacion fumigacion presidenta municipal monica villarreal anaya invitar familia accion favorecer entorno limpio saludable arranque calle sor juana cruz esquina salvador diaz miron seguir recorrer colonia tampico tampicovacontodo tampicotecuida monica villarreal tampico gob
Facebook|https://www.facebook.com/reel/2053098666090885/,Facebook,6,57,esperar jardin artes tarde vivir exposicion alas libertad experiencia buscar concientizar sensibilizar importancia preservacion ave variedad especie habitar zona conurbado contar observatorio conformado mayoria nina nino observador ave fomentar temprano edad cuidado medio ambiente educacion amor biodiversidad esperar tampicotecuida abrazo felicidad presidentar felicidades alcaldesar evento excelente iniciativa bonito exposicion fotografico ave deber libre humano exposicion alas libertad
Facebook|https://www.facebook.com/TampicoGob/videos/2437424476762395/,Facebook,10,50,xxii encuentro nacional deportivo cecyte end cecyte tamaulipas recibir delegacion brazo abierto zona sur tamaulipas sede evento end cecytes bienvenido end tamaulipas recibir brazo abierto benhur jonapa hernan nas bendiga salida entrada deportista chiapasbenhur emsad huixtepec presente evento guerrero compartir red encuentro deportivo basquet ball dema encuentro tamaulipas tampico gob
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid02YHKpw3Q2Fzf8UhtVEw44RQZwxsVGZhAZFANgLcffyvymbNd1Mbt486dqBQUwBxwNl,Facebook,2,47,entregue medalla merito ecologico reconocimiento compromiso vision contribuir cuidado entorno desarrollo sustentable ciudad ano reconocer liliana leal saldana categoria individual instituto energia universidad autonoma tamaulipas categoria instituciones educativo nivel medio superior representado edgardo jonathan suarez dominguez felicitacion galardonado valioso aportacion construccion futuro sostenible tampicovacontodo tampicotecuida felicidades merecido
Twitter|https://x.com/AlcaldesMexico/status/2062929942732533849,Twitter,2,26,unidad cuidados superar atencion beneficiar persona alcaldesa destacar impacto espacio dedicado bienestar cuidado comunidad aplicar estrategia focalizada creacion incentivo atraccion inversion fortalecer cadena local detalle revistaalcaldesmx
YouTube|https://www.youtube.com/watch?v=eJDRysLUV1s,YouTube,3,18,mare tlaloc andar enojado bendita agua desgraciadamente afectar casita uuuyyy dir tronar feo comi frijol enterado bendita lluvia
Twitter|https://x.com/TampicoGob/status/2062945232392728843,Twitter,1,13,seguridad importante guarda compartir numero emergencia emergencias bomberos transito ext subestacion roma germinal
